Id,StatusId,OfficialName,DisplayName,TrimmedName,ShortDescription,Description,DUNS,MIC,PrimaryContactId,PrimaryWeb,PrimaryPhone,PrimaryFax,PrimaryAddressId,ImageName,PreferredContactMethod,AllowEmail,AllowPhone,AllowFax,AllowMail,CreatedOn,CreatedBy,AssessmentType,IsCertified,DeletedOn,DeletedBy,Name,Address,Address2,City,PostalCode,Lat,Lng,State,Country,Certified,AccountTypes,Brands
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1936,1,Surfside 3 Marina,Surfside 3 Marina (Lindenhurst),surfside3marina,"Since 1968, SURFSIDE 3 MARINA, has been dedicated to assisting families enjoy the water, the beach, and faraway destinations with the use of a boat.  Our commitment to our customers through our fourteen locations serving New York, Connecticut, Northern New Jersey, and New England and our array of customer educational seminars and fun events continues to build long-lasting relationships.  See for yourself by stopping into one of our dealerships today.",,,,,www.surfside3.com,631-226-0000,,1445,,1,1,1,1,1,2006-03-15 10:40:49.783,,US,0,,,Delivery Center,692 S. Wellwood Avenue,,Lindenhurst,11757,40.6749922810982,-73.3618324410564,NY,US,0,3,
1937,1,Grace Marine INC,Grace Marine INC (Bettendorf),gracemarine,,,,,164EC586-06C9-4AD2-9B19-CDE6F987684E,www.gracemarine.com,563-359-1635,563-359-1636,1446,,1,1,1,1,1,2006-03-15 10:42:32.390,,US,0,,,Grace Marine INC,2906 State St.,,Bettendorf,52722,41.5264812290724,-90.4916190303682,IA,US,0,3,
1939,1,The Prop Shop,The Prop Shop (New Hampton),propshop,,,,,AF77448E-CDD3-431E-B57B-65508E0FD06B,www.e-thepropshop.com,641-394-3216,641-394-3215,1449,,1,1,1,1,1,2006-03-15 11:24:11.703,,US,0,,,The Prop Shop,2101 McCloud Way,PO Box 22,New Hampton,50659-0022,43.044661526837,-92.317745237052,IA,US,0,3,
1940,1,"Spring Brook Marina, Inc.","Spring Brook Marina, Inc. (Seneca)",springbrookmarina,,,,,BED23B97-57EA-47A9-8771-CFE9040BDD75,www.springbrookmarina.com,815-357-8666,815-357-8678,1450,,1,1,1,1,1,2006-03-15 11:32:40.153,,US,0,,,"Spring Brook Marina, Inc.",623 W. River Drive,P.O. Box 379,Seneca,61360,41.2858263438562,-88.6074088949826,IL,US,0,3,
1941,1,I-44 Marine,I-44 Marine (Eureka),i44marine,,,,,DF4410AB-6CA5-4181-B30E-CAE87CCC80B5,www.i44marine.com,636-938-4500,636-587-2104,1451,,1,1,1,1,1,2006-03-15 11:34:52.777,,US,0,,,I-44 Marine,1729 W. 5th St,PO Box 148,Eureka,63025,38.5045767289216,-90.6643681748561,MO,US,0,3,
1941,1,I-44 Marine,I-44 Marine (Eureka),i44marine,,,,,DF4410AB-6CA5-4181-B30E-CAE87CCC80B5,www.i44marine.com,636-938-4500,636-587-2104,1451,,1,1,1,1,1,2006-03-15 11:34:52.777,,US,0,,,I-44 Marine,1729 W. 5th St,PO Box 148,Eureka,63025,38.5045767289216,-90.6643681748561,MO,US,0,3,
1942,1,"Albertson Marine, Inc.","Albertson Marine, Inc. (Southold)",albertsonmarine,"Full-service marina in Southold, NY, on beautiful Peconic Bay: sales - repairs and maintenance - storage - dockage - ship's store - brokerage. Sales: Mercury outboards, inboards and sterndrives; Starcraft boats; Vanguard Sunfish and Optimist; Johnston Outdoors basstenders, pedal boats, kayaks and canoes; Walker Bay tenders and sailboats. * Mercury-trained and certified technicians. * Ship's store and Parts Department fully equipped to meet all your boating needs - from anchors to zincs.",,,,5E74FDF0-1147-42BB-9202-A242831CFC21,www.albertsonmarine.com,631-765-3232,631-765-5126,1452,,1,1,1,1,1,2006-03-15 11:37:11.603,,US,0,,,"Albertson Marine, Inc.",61205 Main Road,P.O. Box 937,Southold,11971,0,0,NY,US,0,3,
1943,1,Allen Marine Center,Allen Marine Center (Salem),allenmarinecenter,,,,,AE906999-91DC-4161-B255-E9D8629E9A4B,,503-399-1161,503-399-8740,1453,,1,1,1,1,1,2006-03-15 11:39:11.260,,US,0,,,Allen Marine Center,4935 Commercial St. S.E.,,Salem,97355,44.8839290174839,-123.031487179766,OR,US,0,3,
1944,1,Fox Lake Harbor,Fox Lake Harbor (Fox Lake),foxlakeharbor,,,,,607DC822-25B1-4BE0-8322-238358EE5EC3,foxlakeharbor.com,888 499 1957,847 587 0288,1455,,1,1,1,1,1,2006-03-15 11:40:45.823,,US,0,,,Fox Lake Harbor,400 E Grand ave,,Fox Lake,60020,42.3939562347991,-88.1574155418946,IL,US,0,3,
1945,1,CAPTAIN'S COVE MARINE,CAPTAIN'S COVE MARINE (CINCINNATI),captainscovemarine,,,,,253636EC-4DE1-449F-A318-5B89C80EC4BC,www.captainscovemarine.com,513-321-1111,513-321-1818,1456,,1,1,1,1,1,2006-03-15 11:48:45.087,,US,0,,,CAPTAIN'S COVE MARINE,4670 KELLOGG AVE.,,CINCINNATI,45226,39.0917783371513,-84.4268618398821,OH,US,0,3,
1946,1,ASPINWALL MARINA INC.,ASPINWALL MARINA INC. (PITTSBURGH),aspinwallmarina,,,,,62146A7E-0C55-4B84-AA7D-E3142D8F8650,aspinwallmarina.com,412 781 2340,412 781 7942,1457,,1,1,1,1,1,2006-03-15 12:05:03.360,,US,0,,,ASPINWALL MARINA INC.,285 RIVER AVE.,,PITTSBURGH,15215,40.4888696262154,-79.9013765713176,PA,US,0,3,
1947,1,SIZZLE MARINE,SIZZLE MARINE (COLUMBUS),sizzlemarine,,,,,CAA8983B-E358-4F1E-8129-7EAD3774DA47,sizzlemarine.com,614-478-4072,614-478-4099,1458,,1,1,1,1,1,2006-03-15 12:51:54.200,,US,0,,,SIZZLE MARINE,4215 WESTERVILLE ROAD,,COLUMBUS,43224,40.0566313498748,-82.9390144122215,OH,US,0,3,
1948,1,patsboats,patsboats (akron),patsboats,,,,,34CD5892-52A7-4862-B57D-45340A264D93,http://www.patsboats.com,330 628 2288,330 682 6266,1459,,1,1,1,1,1,2006-03-15 12:54:30.873,,US,0,,,patsboats,3445e.waterloord,,akron,44312,41.0207808531138,-81.4238325675026,OH,US,0,3,
1949,1,Boatland Inc,Boatland Inc (Indpls),boatland,,,,,8BBDC338-E14C-4A60-AD91-BACE35493347,boatland.com,(317) 545-2203,(317) 545-7548,1460,,1,1,1,1,1,2006-03-15 13:09:08.367,,US,0,,,Boatland Inc,6225 E 38th St,,Indpls,46226,39.8256275219558,-86.059714183622,IN,US,0,3,
1950,1,Boats with Gusto,Boats with Gusto (Greensboro),boatswithgusto,,,,,C44ADBEA-86E4-49E5-9F98-618EA8266023,www.boatswithgusto.com,706-453-0774,706-453-0772,1461,,1,1,1,1,1,2006-03-15 13:17:51.690,,US,0,,,Boats with Gusto,5820 Lake Oconee Parkway,,Greensboro,30642,33.4661818197295,-83.2436545095824,GA,US,0,3,
1951,1,"Nixon's Marina, Inc.","Nixon's Marina, Inc. (Walla Walla)",nixonsmarina,Nixon's Marine specializes in high performance fishing boats including tournament bass boats and aluminum fishing boats. We've been serving the angler's of the Pacific Northwest since 1962. Please visit our website for current inventories and tournament information. ,,,,6DC0C4E7-3BE9-401A-BD2A-37A43A54E438,http://www.nixonsmarine.com,800-355-5774,509-525-2824,1463,,1,1,1,1,1,2006-03-15 14:13:14.043,,US,0,,,Corporate Headquarters and Showroom,2919 E Isaacs Ave,,Walla Walla,99362,46.0796219335863,-118.286281555791,WA,US,0,3,
1951,1,"Nixon's Marina, Inc.","Nixon's Marina, Inc. (Walla Walla)",nixonsmarina,Nixon's Marine specializes in high performance fishing boats including tournament bass boats and aluminum fishing boats. We've been serving the angler's of the Pacific Northwest since 1962. Please visit our website for current inventories and tournament information. ,,,,6DC0C4E7-3BE9-401A-BD2A-37A43A54E438,http://www.nixonsmarine.com,800-355-5774,509-525-2824,1463,,1,1,1,1,1,2006-03-15 14:13:14.043,,US,0,,,Corporate Headquarters and Showroom,2919 E Isaacs Ave,,Walla Walla,99362,46.0796219335863,-118.286281555791,WA,US,0,3,
1952,1,"Smithville Marine, Inc","Smithville Marine, Inc (Smithville)",smithvillemarine,,,,,5FD5083F-1A27-4B16-B923-DCF86118E04D,www.smithvillemarine.com,816-532-4000,816-532-3832,1464,,1,1,1,1,1,2006-03-15 14:16:27.950,,US,0,,,"Smithville Marine, Inc",208 N. 169 Highway,PO Box 399,Smithville,64089,39.4016366990381,-94.5391276608152,MO,US,0,3,
1953,1,DAVE'S MARINE,dave's marine (BELPRE),davesmarine, BIGGEST AND OLDEST MARINE DEALER IN THE MID OHIO VALLEY,,,,0DB14661-122C-425B-83FF-651D89E75AA9,davesmarine.com,740 423 6541,740 423 1722,1465,,1,1,1,1,1,2006-03-15 14:19:18.463,,US,0,,,DAVE'S MARINE,2 walnut st.,,BELPRE,45714,39.2684241045608,-81.5714261252774,OH,US,0,3,
1954,1,American Marine & Motorsports Super Center,American Marine & Motorsports Super Center (Shawano),americanmarinemotorsportssupercenter,,,,,42A7A4ED-F96E-4AC2-95AA-3D0D524E0BCB,www.americanmarina.com,715-526-4300,715-526-8749,1467,,1,1,1,1,1,2006-03-15 14:23:42.633,,US,0,,,American Marine & Motorsports Super Center,830 E. Green Bay Street,,Shawano,54166,44.7821250479048,-88.59862527171,WI,US,0,3,
1955,1,Robertson's Marine,Robertson's Marine (Salt Lake City),robertsonsmarine,"A Family Tradition Since 1956...
At Robertson's Marine we're boaters and fishermen ourselves. We also understand families. In fact, we've been Utah's leading family owned boat dealer since 1956. We know that if your experience on the water is safe, fun and rewarding, chances are you'll grow to be as passionate about boating and fishing as we are - no matter what type of boating you're into.
Come see us at www.robertsonsmarine.com",,,,BF71BE3C-EA02-450B-9E63-809B8C2E290B,http://www.robertsonsmarine.com,801-534-1111,,1468,,1,1,1,1,1,2006-03-15 14:23:48.667,,US,0,,,Robertson's Marine,1045 S. Main St.,,Salt Lake City,84111,40.746297,-111.891062,UT,US,0,3,
1956,1,Pier 7 Marina,Pier 7 Marina (Bay City),pier7marina,,,,,31707654-E0CB-424C-8272-6FC4CC306BB9,http://www.pier7marina.com,989-894-9061,989-894-0424,1469,,1,1,1,1,1,2006-03-15 14:29:04.337,,US,0,,,Pier 7 Marina,963 E. Midland St,,Bay City,48706,43.6019844725425,-83.9032663682981,MI,US,0,3,
1957,1,"Marine Sales, Inc","Marine Sales, Inc (Counce)",marinesales,,,,,C526D42C-24B8-4AFE-B036-7D0EBA13472F,marinesalesinc.com,731-689-3700,731-689-5922,1470,,1,1,1,1,1,2006-03-15 14:41:12.660,,US,0,,,"Marine Sales, Inc",7380 Hwy 57,,Counce,38326,35.0470837446424,-88.2539124544886,TN,US,0,3,
1958,1,Anglers Port Marine,Anglers Port Marine (Warsaw),anglersportmarine,,,,,9B287419-F28C-47B7-81A5-BD2EA28345C6,,660-438-4600,660-438-1019,1471,,1,1,1,1,1,2006-03-15 14:45:03.050,,US,0,,,Anglers Port Marine,13979 HWY 7,P.O. Box 640,Warsaw,65355,38.2324005206857,-93.4547599979948,MO,US,0,3,
1959,1,Riverside Marine,Riverside Marine (Old Hickory ),riversidemarine,,,,,690A6317-0FB8-4AAB-B9DA-B100FAF9B056,www.riversidemarinetn.com,615-847-4909,615-8471731,1472,,1,1,1,1,1,2006-03-15 14:45:05.750,,US,0,,,Riverside Marine,3315 Old Hickory Blvd,,Old Hickory ,37138,36.243925,-86.636705,TN,US,0,3,
1960,1,Marine Center of Indiana,Marine Center of Indiana (Indianapolis),marinecenterofindiana,Marine Center of Indiana ,,,,CC42E729-3CE1-4B5E-9ECE-4833575E8BD5,http://www.marinecenterusa.com,800-942-6287,317-781-5539,1473,,1,1,1,1,1,2006-03-15 14:51:10.530,,US,0,,,Marine Center of Indiana,5701 Elmwood Avenue,,Indianapolis,46203,0,0,IN,US,1,3,
1961,1,Southwest Marine,Southwest Marine (Kansas City),southwestmarine,"Southwest Marine Co. has been offering quality boats at affordable prices to the people of Kansas City and the Midwest since 1955.  We are a family owned business that wants a longterm relationship with our customers.  We have helped successive generations of families enjoy the recreation of boating.
We offer Monark Pontoon and Bass boats, Starcraft DeckBoats and VIP and Rinker Runabouts.  We have certified service on Mercury/Mercruiser.",,,,844A1D68-14B5-4480-A563-FB33B01537FF,http://southwestmarineboats.com,913-262-6556  866-854-4957,913-262-3317,1474,,1,1,1,1,1,2006-03-15 14:56:00.217,,US,0,,,Southwest Marine,3141 Merriam Lane,,Kansas City,66106,39.0453193904169,-94.6642430660315,KS,US,0,3,
